80100
 -88.00 +152.00 3  2.6203  5.5126  3.2640  3.2577
 -88.00 +152.00 4  2.6212  5.5175  3.2661  3.2615
 -88.00 +154.00 0  3.0346  7.2243  4.1430  4.1517
 -88.00 +154.00 1  2.9519  6.9437  4.0026  4.0069
 -88.00 +154.00 2  2.7012  5.9269  3.4865  3.4800
 -88.00 +154.00 3  2.6204  5.5130  3.2640  3.2582
 -88.00 +154.00 4  2.6212  5.5173  3.2659  3.2615
 -88.00 +156.00 0  3.0344  7.2238  4.1426  4.1516
 -88.00 +156.00 1  2.9519  6.9437  4.0024  4.0073
 -88.00 +156.00 2  2.7014  5.9282  3.4869  3.4811
 -88.00 +156.00 3  2.6205  5.5133  3.2641  3.2586
 -88.00 +156.00 4  2.6211  5.5170  3.2657  3.2616
 -88.00 +158.00 0  3.0343  7.2234  4.1423  4.1516
 -88.00 +158.00 1  2.9520  6.9438  4.0023  4.0076
 -88.00 +158.00 2  2.7017  5.9294  3.4873  3.4822
 -88.00 +158.00 3  2.6205  5.5135  3.2641  3.2589
 -88.00 +158.00 4  2.6211  5.5169  3.2655  3.2616
 -88.00 +160.00 0  3.0342  7.2231  4.1421  4.1517
 -88.00 +160.00 1  2.9520  6.9439  4.0022  4.0080
 -88.00 +160.00 2  2.7019  5.9302  3.4875  3.4831
 -88.00 +160.00 3  2.6205  5.5137  3.2641  3.2592
 -88.00 +160.00 4  2.6211  5.5167  3.2654  3.2616
 -88.00 +162.00 0  3.0341  7.2229  4.1419  4.1518
 -88.00 +162.00 1  2.9520  6.9440  4.0021  4.0083
 -88.00 +162.00 2  2.7020  5.9309  3.4877  3.4839
 -88.00 +162.00 3  2.6205  5.5137  3.2640  3.2595
 -88.00 +162.00 4  2.6210  5.5165  3.2652  3.2616
 -88.00 +164.00 0  3.0341  7.2228  4.1417  4.1520
 -88.00 +164.00 1  2.9520  6.9441  4.0020  4.0087
 -88.00 +164.00 2  2.7021  5.9313  3.4877  3.4845
 -88.00 +164.00 3  2.6205  5.5138  3.2639  3.2597
 -88.00 +164.00 4  2.6210  5.5163  3.2650  3.2617
 -88.00 +166.00 0  3.0341  7.2228  4.1416  4.1522
 -88.00 +166.00 1  2.9521  6.9442  4.0019  4.0090
 -88.00 +166.00 2  2.7021  5.9315  3.4876  3.4850
 -88.00 +166.00 3  2.6205  5.5137  3.2638  3.2599
 -88.00 +166.00 4  2.6210  5.5161  3.2649  3.2617
 -88.00 +168.00 0  3.0341  7.2230  4.1416  4.1524
 -88.00 +168.00 1  2.9521  6.9443  4.0018  4.0094
 -88.00 +168.00 2  2.7021  5.9315  3.4874  3.4855
